Crop,District,Year,Month,Price_INR_per_Quintal
Rice,Mandya,2013,12,2038.07
Rice,Mandya,2014,1,2293.08
Rice,Mandya,2014,2,1970.39
Rice,Mandya,2014,3,2348.71
Rice,Mandya,2014,4,2343.55
Rice,Mandya,2014,5,2072.7
Rice,Mandya,2014,6,1711.73
Rice,Mandya,2014,7,1759.3
Rice,Mandya,2014,8,1661.37
Rice,Mandya,2014,9,1664.19
Rice,Mandya,2014,10,1621.31
Rice,Mandya,2014,11,2281.49
Rice,Mandya,2014,12,1605.67
Rice,Mandya,2015,1,2372.96
Rice,Mandya,2015,2,2036.0
Rice,Mandya,2015,3,2294.32
Rice,Mandya,2015,4,2414.01
Rice,Mandya,2015,5,1998.8
Rice,Mandya,2015,6,1730.05
Rice,Mandya,2015,7,2271.78
Rice,Mandya,2015,8,1737.71
Rice,Mandya,2015,9,2097.95
Rice,Mandya,2015,10,1613.12
Rice,Mandya,2015,11,2327.61
Rice,Mandya,2015,12,2109.98
Rice,Mandya,2016,1,2148.07
Rice,Mandya,2016,2,2187.13
Rice,Mandya,2016,3,2420.88
Rice,Mandya,2016,4,2088.32
Rice,Mandya,2016,5,2416.36
Rice,Mandya,2016,6,1991.57
Rice,Mandya,2016,7,2119.45
Rice,Mandya,2016,8,2457.56
Rice,Mandya,2016,9,1857.5
Rice,Mandya,2016,10,2156.12
Rice,Mandya,2016,11,1794.67
Rice,Mandya,2016,12,2281.45
Rice,Mandya,2017,1,2455.55
Rice,Mandya,2017,2,1812.39
Rice,Mandya,2017,3,1910.48
Rice,Mandya,2017,4,2373.46
Rice,Mandya,2017,5,2343.55
Rice,Mandya,2017,6,2016.84
Rice,Mandya,2017,7,2332.0
Rice,Mandya,2017,8,2353.95
Rice,Mandya,2017,9,2114.5
Rice,Mandya,2017,10,2397.68
Rice,Mandya,2017,11,2348.44
Rice,Mandya,2017,12,2029.58
Rice,Mandya,2018,1,2409.56
Rice,Mandya,2018,2,2094.06
Rice,Mandya,2018,3,2052.25
Rice,Mandya,2018,4,2578.34
Rice,Mandya,2018,5,2194.2
Rice,Mandya,2018,6,2448.28
Rice,Mandya,2018,7,2537.38
Rice,Mandya,2018,8,1859.28
Rice,Mandya,2018,9,2274.04
Rice,Mandya,2018,10,2053.53
Rice,Mandya,2018,11,1880.16
Rice,Mandya,2018,12,2309.62
Rice,Mandya,2019,1,1918.13
Rice,Mandya,2019,2,1991.86
Rice,Mandya,2019,3,2591.76
Rice,Mandya,2019,4,2166.62
Rice,Mandya,2019,5,2077.16
Rice,Mandya,2019,6,1925.89
Rice,Mandya,2019,7,2431.52
Rice,Mandya,2019,8,2152.42
Rice,Mandya,2019,9,2260.42
Rice,Mandya,2019,10,2379.08
Rice,Mandya,2019,11,2260.57
Rice,Mandya,2019,12,2200.08
Rice,Mandya,2020,1,2199.68
Rice,Mandya,2020,2,2195.44
Rice,Mandya,2020,3,2456.08
Rice,Mandya,2020,4,2224.11
Rice,Mandya,2020,5,2612.4
Rice,Mandya,2020,6,2043.57
Rice,Mandya,2020,7,2024.06
Rice,Mandya,2020,8,2600.81
Rice,Mandya,2020,9,2363.68
Rice,Mandya,2020,10,2298.07
Rice,Mandya,2020,11,2261.83
Rice,Mandya,2020,12,2522.74
Rice,Mandya,2021,1,2409.63
Rice,Mandya,2021,2,2107.47
Rice,Mandya,2021,3,2298.6
Rice,Mandya,2021,4,2429.0
Rice,Mandya,2021,5,2121.15
Rice,Mandya,2021,6,2091.07
Rice,Mandya,2021,7,2544.34
Rice,Mandya,2021,8,2696.3
Rice,Mandya,2021,9,2272.75
Rice,Mandya,2021,10,2654.52
Rice,Mandya,2021,11,2163.2
Rice,Mandya,2021,12,2076.65
Rice,Mandya,2022,1,2728.21
Rice,Mandya,2022,2,2502.65
Rice,Mandya,2022,3,2449.22
Rice,Mandya,2022,4,2122.47
Rice,Mandya,2022,5,2660.98
Rice,Mandya,2022,6,2666.74
Rice,Mandya,2022,7,2556.83
Rice,Mandya,2022,8,2766.38
Rice,Mandya,2022,9,2162.22
Rice,Mandya,2022,10,2609.17
Rice,Mandya,2022,11,2192.11
Rice,Mandya,2022,12,2211.8
Rice,Mandya,2023,1,2276.02
Rice,Mandya,2023,2,2665.09
Rice,Mandya,2023,3,2481.21
Rice,Mandya,2023,4,2414.17
Rice,Mandya,2023,5,2423.18
Rice,Mandya,2023,6,2694.92
Rice,Mandya,2023,7,2312.28
Rice,Mandya,2023,8,2533.68
Rice,Mandya,2023,9,2752.41
Rice,Mandya,2023,10,2353.77
Rice,Mandya,2023,11,2520.98
Rice,Mandya,2023,12,2566.96
Rice,Mandya,2024,1,2760.65
Rice,Mandya,2024,2,2323.83
Rice,Mandya,2024,3,2620.63
Rice,Mandya,2024,4,2616.1
Rice,Mandya,2024,5,2846.57
Rice,Mandya,2024,6,2832.6
Rice,Mandya,2024,7,2296.74
Rice,Mandya,2024,8,2756.18
Rice,Mandya,2024,9,2244.25
Rice,Mandya,2024,10,2203.46
Rice,Mandya,2024,11,2527.42
Rice,Mandya,2024,12,2522.33
Rice,Mandya,2025,1,2508.2
Rice,Mandya,2025,2,2468.09
Rice,Mandya,2025,3,2811.46
Rice,Mandya,2025,4,2937.03
Rice,Mandya,2025,5,2864.65
Rice,Mandya,2025,6,2378.2
Rice,Mandya,2025,7,2854.93
Rice,Mandya,2025,8,2463.15
Rice,Mandya,2025,9,2489.35
Rice,Mandya,2025,10,2539.37
Rice,Mandya,2025,11,2575.5
Rice,Mandya,2025,12,2722.78
Rice,Hassan,2010,1,1501.49
Rice,Hassan,2010,2,2048.3
Rice,Hassan,2010,3,1788.67
Rice,Hassan,2010,4,1755.02
Rice,Hassan,2010,5,1844.95
Rice,Hassan,2010,6,2207.5
Rice,Hassan,2010,7,1540.37
Rice,Hassan,2010,8,1935.66
Rice,Hassan,2010,9,1884.4
Rice,Hassan,2010,10,2065.3
Rice,Hassan,2010,11,2015.37
Rice,Hassan,2010,12,1800.15
Rice,Hassan,2011,1,1964.95
Rice,Hassan,2011,2,1924.62
Rice,Hassan,2011,3,1677.01
Rice,Hassan,2011,4,2117.89
Rice,Hassan,2011,5,2115.34
Rice,Hassan,2011,6,1432.57
Rice,Hassan,2011,7,1716.98
Rice,Hassan,2011,8,1669.71
Rice,Hassan,2011,9,2255.82
Rice,Hassan,2011,10,1717.62
Rice,Hassan,2011,11,1882.74
Rice,Hassan,2011,12,1977.41
Rice,Hassan,2012,1,2112.37
Rice,Hassan,2012,2,2105.1
Rice,Hassan,2012,3,2338.06
Rice,Hassan,2012,4,2077.53
Rice,Hassan,2012,5,1888.43
Rice,Hassan,2012,6,1649.33
Rice,Hassan,2012,7,2043.31
Rice,Hassan,2012,8,1839.15
Rice,Hassan,2012,9,2121.36
Rice,Hassan,2012,10,1922.04
Rice,Hassan,2012,11,1906.38
Rice,Hassan,2012,12,1972.95
Rice,Hassan,2013,1,1942.88
Rice,Hassan,2013,2,1862.58
Rice,Hassan,2013,3,1890.09
Rice,Hassan,2013,4,2012.75
Rice,Hassan,2013,5,1850.93
Rice,Hassan,2013,6,1637.65
Rice,Hassan,2013,7,2288.17
Rice,Hassan,2013,8,1996.61
Rice,Hassan,2013,9,1799.82
Rice,Hassan,2013,10,1687.84
Rice,Hassan,2013,11,1826.88
Rice,Hassan,2013,12,1779.25
Rice,Hassan,2014,1,2325.53
Rice,Hassan,2014,2,1790.77
Rice,Hassan,2014,3,2117.21
Rice,Hassan,2014,4,2352.62
Rice,Hassan,2014,5,2180.8
Rice,Hassan,2014,6,2389.71
Rice,Hassan,2014,7,2295.63
Rice,Hassan,2014,8,1599.45
Rice,Hassan,2014,9,2165.19
Rice,Hassan,2014,10,1840.77
Rice,Hassan,2014,11,1698.25
Rice,Hassan,2014,12,1887.78
Rice,Hassan,2015,1,1931.13
Rice,Hassan,2015,2,2272.2
Rice,Hassan,2015,3,2331.02
Rice,Hassan,2015,4,1942.37
Rice,Hassan,2015,5,2044.21
Rice,Hassan,2015,6,2107.27
Rice,Hassan,2015,7,2123.49
Rice,Hassan,2015,8,1746.26
Rice,Hassan,2015,9,2187.24
Rice,Hassan,2015,10,1909.53
Rice,Hassan,2015,11,1984.37
Rice,Hassan,2015,12,2272.0
Rice,Hassan,2016,1,2360.54
Rice,Hassan,2016,2,2004.29
Rice,Hassan,2016,3,2435.5
Rice,Hassan,2016,4,2425.57
Rice,Hassan,2016,5,2278.53
Rice,Hassan,2016,6,1871.26
Rice,Hassan,2016,7,1664.03
Rice,Hassan,2016,8,1837.22
Rice,Hassan,2016,9,2188.83
Rice,Hassan,2016,10,2367.58
Rice,Hassan,2016,11,2268.45
Rice,Hassan,2016,12,2413.75
Rice,Hassan,2017,1,2247.56
Rice,Hassan,2017,2,2313.98
Rice,Hassan,2017,3,2513.67
Rice,Hassan,2017,4,2095.72
Rice,Hassan,2017,5,2448.24
Rice,Hassan,2017,6,1969.52
Rice,Hassan,2017,7,2186.04
Rice,Hassan,2017,8,2086.21
Rice,Hassan,2017,9,2375.82
Rice,Hassan,2017,10,2016.39
Rice,Hassan,2017,11,2482.98
Rice,Hassan,2017,12,1813.75
Rice,Hassan,2018,1,2010.36
Rice,Hassan,2018,2,2261.85
Rice,Hassan,2018,3,2042.35
Rice,Hassan,2018,4,2454.32
Rice,Hassan,2018,5,2349.47
Rice,Hassan,2018,6,2182.78
Rice,Hassan,2018,7,2099.37
Rice,Hassan,2018,8,2089.85
Rice,Hassan,2018,9,2424.71
Rice,Hassan,2018,10,2009.32
Rice,Hassan,2018,11,2131.66
Rice,Hassan,2018,12,2151.11
Rice,Hassan,2019,1,1996.61
Rice,Hassan,2019,2,2002.46
Rice,Hassan,2019,3,2516.48
Rice,Hassan,2019,4,2060.12
Rice,Hassan,2019,5,2080.8
Rice,Hassan,2019,6,2100.29
Rice,Hassan,2019,7,2617.77
Rice,Hassan,2019,8,1780.62
Rice,Hassan,2019,9,2570.18
Rice,Hassan,2019,10,2228.98
Rice,Hassan,2019,11,1910.76
Rice,Hassan,2019,12,2427.03
Rice,Hassan,2020,1,2072.8
Rice,Hassan,2020,2,2017.25
Rice,Hassan,2020,3,2186.93
Rice,Hassan,2020,4,2134.87
Rice,Hassan,2020,5,2056.25
Rice,Hassan,2020,6,1938.17
Rice,Hassan,2020,7,2494.23
Rice,Hassan,2020,8,2182.09
Rice,Hassan,2020,9,2592.95
Rice,Hassan,2020,10,2317.84
Rice,Hassan,2020,11,2555.9
Rice,Hassan,2020,12,2115.4
Rice,Hassan,2021,1,2774.13
Rice,Hassan,2021,2,2132.61
Rice,Hassan,2021,3,2715.24
Rice,Hassan,2021,4,2467.83
Rice,Hassan,2021,5,1956.66
Rice,Hassan,2021,6,2097.88
Rice,Hassan,2021,7,2646.22
Rice,Hassan,2021,8,1898.68
Rice,Hassan,2021,9,2539.61
Rice,Hassan,2021,10,2355.82
Rice,Hassan,2021,11,2396.18
Rice,Hassan,2021,12,2162.76
Rice,Hassan,2022,1,2368.92
Rice,Hassan,2022,2,2245.32
Rice,Hassan,2022,3,2100.55
Rice,Hassan,2022,4,2804.67
Rice,Hassan,2022,5,2510.2
Rice,Hassan,2022,6,2106.88
Rice,Hassan,2022,7,2459.9
Rice,Hassan,2022,8,2288.68
Rice,Hassan,2022,9,2010.93
Rice,Hassan,2022,10,2258.22
Rice,Hassan,2022,11,2724.91
Rice,Hassan,2022,12,2767.31
Rice,Hassan,2023,1,2410.91
Rice,Hassan,2023,2,2679.39
Rice,Hassan,2023,3,2160.44
Rice,Hassan,2023,4,2684.03
Rice,Hassan,2023,5,2733.56
Rice,Hassan,2023,6,2762.95
Rice,Hassan,2023,7,2234.4
Rice,Hassan,2023,8,2512.47
Rice,Hassan,2023,9,2637.86
Rice,Hassan,2023,10,2702.9
Rice,Hassan,2023,11,2601.58
Rice,Hassan,2023,12,2676.4
Rice,Hassan,2024,1,2589.7
Rice,Hassan,2024,2,2207.55
Rice,Hassan,2024,3,2878.81
Rice,Hassan,2024,4,2135.29
Rice,Hassan,2024,5,2451.99
Rice,Hassan,2024,6,2520.18
Rice,Hassan,2024,7,2591.53
Rice,Hassan,2024,8,2265.85
Rice,Hassan,2024,9,2574.84
Rice,Hassan,2024,10,2561.26
Rice,Hassan,2024,11,2278.43
Rice,Hassan,2024,12,2882.22
Rice,Hassan,2025,1,2792.93
Rice,Hassan,2025,2,2695.57
Rice,Hassan,2025,3,2887.48
Rice,Hassan,2025,4,2945.98
Rice,Hassan,2025,5,2974.57
Rice,Hassan,2025,6,2440.56
Rice,Hassan,2025,7,2277.6
Rice,Hassan,2025,8,2336.05
Rice,Hassan,2025,9,2838.45
Rice,Hassan,2025,10,2626.5
Rice,Hassan,2025,11,2600.2
Rice,Hassan,2025,12,2595.86
Rice,Tumakuru,2010,1,1881.13
Rice,Tumakuru,2010,2,1907.42
Rice,Tumakuru,2010,3,1924.85
Rice,Tumakuru,2010,4,1885.35
Rice,Tumakuru,2010,5,2002.95
Rice,Tumakuru,2010,6,1700.15
Rice,Tumakuru,2010,7,1663.06
Rice,Tumakuru,2010,8,1460.66
Rice,Tumakuru,2010,9,1408.67
Rice,Tumakuru,2010,10,1895.56
Rice,Tumakuru,2010,11,1393.94
Rice,Tumakuru,2010,12,1787.1
Rice,Tumakuru,2011,1,1716.6
Rice,Tumakuru,2011,2,1778.01
Rice,Tumakuru,2011,3,2205.67
Rice,Tumakuru,2011,4,1558.14
Rice,Tumakuru,2011,5,1657.95
Rice,Tumakuru,2011,6,1828.09
Rice,Tumakuru,2011,7,1801.1
Rice,Tumakuru,2011,8,1794.66
Rice,Tumakuru,2011,9,1512.08
Rice,Tumakuru,2011,10,1950.76
Rice,Tumakuru,2011,11,1726.56
Rice,Tumakuru,2011,12,2114.71
Rice,Tumakuru,2012,1,2283.63
Rice,Tumakuru,2012,2,1690.83
Rice,Tumakuru,2012,3,2230.78
Rice,Tumakuru,2012,4,1614.27
Rice,Tumakuru,2012,5,2235.21
Rice,Tumakuru,2012,6,1972.01
Rice,Tumakuru,2012,7,2137.93
Rice,Tumakuru,2012,8,1992.01
Rice,Tumakuru,2012,9,2012.39
Rice,Tumakuru,2012,10,1598.42
Rice,Tumakuru,2012,11,2053.75
Rice,Tumakuru,2012,12,1984.45
Rice,Tumakuru,2013,1,2323.0
Rice,Tumakuru,2013,2,2057.94
Rice,Tumakuru,2013,3,1962.58
Rice,Tumakuru,2013,4,1917.47
Rice,Tumakuru,2013,5,1985.64
Rice,Tumakuru,2013,6,2079.08
Rice,Tumakuru,2013,7,1994.69
Rice,Tumakuru,2013,8,1638.43
Rice,Tumakuru,2013,9,2260.76
Rice,Tumakuru,2013,10,1701.1
Rice,Tumakuru,2013,11,1648.37
Rice,Tumakuru,2013,12,1972.53
Rice,Tumakuru,2014,1,1727.17
Rice,Tumakuru,2014,2,1993.3
Rice,Tumakuru,2014,3,2356.77
Rice,Tumakuru,2014,4,1872.78
Rice,Tumakuru,2014,5,2440.36
Rice,Tumakuru,2014,6,2279.14
Rice,Tumakuru,2014,7,1898.39
Rice,Tumakuru,2014,8,1783.81
Rice,Tumakuru,2014,9,1972.25
Rice,Tumakuru,2014,10,1802.97
Rice,Tumakuru,2014,11,2164.74
Rice,Tumakuru,2014,12,1916.19
Rice,Tumakuru,2015,1,1727.6
Rice,Tumakuru,2015,2,2218.81
Rice,Tumakuru,2015,3,2435.9
Rice,Tumakuru,2015,4,2309.03
Rice,Tumakuru,2015,5,2380.57
Rice,Tumakuru,2015,6,1737.21
Rice,Tumakuru,2015,7,1848.01
Rice,Tumakuru,2015,8,2091.38
Rice,Tumakuru,2015,9,1973.74
Rice,Tumakuru,2015,10,2237.49
Rice,Tumakuru,2015,11,2286.66
Rice,Tumakuru,2015,12,2109.22
Rice,Tumakuru,2016,1,2164.13
Rice,Tumakuru,2016,2,1964.64
Rice,Tumakuru,2016,3,1966.87
Rice,Tumakuru,2016,4,2201.85
Rice,Tumakuru,2016,5,1817.34
Rice,Tumakuru,2016,6,1982.2
Rice,Tumakuru,2016,7,2513.55
Rice,Tumakuru,2016,8,1888.98
Rice,Tumakuru,2016,9,1647.42
Rice,Tumakuru,2016,10,2271.33
Rice,Tumakuru,2016,11,2059.01
Rice,Tumakuru,2016,12,2044.05
Rice,Tumakuru,2017,1,1891.98
Rice,Tumakuru,2017,2,2219.07
Rice,Tumakuru,2017,3,2131.42
Rice,Tumakuru,2017,4,2055.93
Rice,Tumakuru,2017,5,2559.55
Rice,Tumakuru,2017,6,2156.07
Rice,Tumakuru,2017,7,2061.75
Rice,Tumakuru,2017,8,2281.62
Rice,Tumakuru,2017,9,2219.38
Rice,Tumakuru,2017,10,2216.19
Rice,Tumakuru,2017,11,2103.0
Rice,Tumakuru,2017,12,2471.57
Rice,Tumakuru,2018,1,2301.33
Rice,Tumakuru,2018,2,2193.44
Rice,Tumakuru,2018,3,2437.95
Rice,Tumakuru,2018,4,2390.42
Rice,Tumakuru,2018,5,2504.72
Rice,Tumakuru,2018,6,2393.5
Rice,Tumakuru,2018,7,2083.05
Rice,Tumakuru,2018,8,2575.09
Rice,Tumakuru,2018,9,2194.89
Rice,Tumakuru,2018,10,2008.03
Rice,Tumakuru,2018,11,2023.83
Rice,Tumakuru,2018,12,2187.42
Rice,Tumakuru,2019,1,2119.76
Rice,Tumakuru,2019,2,2502.42
Rice,Tumakuru,2019,3,1959.52
Rice,Tumakuru,2019,4,2233.5
Rice,Tumakuru,2019,5,1968.38
Rice,Tumakuru,2019,6,2311.06
Rice,Tumakuru,2019,7,1933.95
Rice,Tumakuru,2019,8,2486.85
Rice,Tumakuru,2019,9,2435.61
Rice,Tumakuru,2019,10,2071.86
Rice,Tumakuru,2019,11,2194.86
Rice,Tumakuru,2019,12,2200.64
Rice,Tumakuru,2020,1,2397.53
Rice,Tumakuru,2020,2,2193.86
Rice,Tumakuru,2020,3,2232.74
Rice,Tumakuru,2020,4,2300.68
Rice,Tumakuru,2020,5,2078.44
Rice,Tumakuru,2020,6,2114.0
Rice,Tumakuru,2020,7,2106.71
Rice,Tumakuru,2020,8,2608.57
Rice,Tumakuru,2020,9,2527.08
Rice,Tumakuru,2020,10,2131.3
Rice,Tumakuru,2020,11,2648.57
Rice,Tumakuru,2020,12,2219.9
Rice,Tumakuru,2021,1,2255.2
Rice,Tumakuru,2021,2,2507.72
Rice,Tumakuru,2021,3,2189.75
Rice,Tumakuru,2021,4,2127.37
Rice,Tumakuru,2021,5,2064.03
Rice,Tumakuru,2021,6,2375.25
Rice,Tumakuru,2021,7,2107.93
Rice,Tumakuru,2021,8,2601.62
Rice,Tumakuru,2021,9,2251.29
Rice,Tumakuru,2021,10,2701.56
Rice,Tumakuru,2021,11,2532.78
Rice,Tumakuru,2021,12,2494.59
Rice,Tumakuru,2022,1,2582.84
Rice,Tumakuru,2022,2,2681.73
Rice,Tumakuru,2022,3,2479.69
Rice,Tumakuru,2022,4,2183.87
Rice,Tumakuru,2022,5,2289.45
Rice,Tumakuru,2022,6,2255.45
Rice,Tumakuru,2022,7,2253.02
Rice,Tumakuru,2022,8,2676.34
Rice,Tumakuru,2022,9,2251.26
Rice,Tumakuru,2022,10,2458.44
Rice,Tumakuru,2022,11,2530.71
Rice,Tumakuru,2022,12,2660.29
Rice,Tumakuru,2023,1,2069.87
Rice,Tumakuru,2023,2,2132.36
Rice,Tumakuru,2023,3,2504.0
Rice,Tumakuru,2023,4,2095.73
Rice,Tumakuru,2023,5,2264.94
Rice,Tumakuru,2023,6,2664.53
Rice,Tumakuru,2023,7,2259.51
Rice,Tumakuru,2023,8,2666.32
Rice,Tumakuru,2023,9,2539.31
Rice,Tumakuru,2023,10,2696.84
Rice,Tumakuru,2023,11,2238.01
Rice,Tumakuru,2023,12,2176.59
Rice,Tumakuru,2024,1,2926.59
Rice,Tumakuru,2024,2,2601.3
Rice,Tumakuru,2024,3,2683.63
Rice,Tumakuru,2024,4,2538.29
Rice,Tumakuru,2024,5,2158.55
Rice,Tumakuru,2024,6,2583.7
Rice,Tumakuru,2024,7,2299.66
Rice,Tumakuru,2024,8,2570.4
Rice,Tumakuru,2024,9,2275.1
Rice,Tumakuru,2024,10,2570.75
Rice,Tumakuru,2024,11,2574.8
Rice,Tumakuru,2024,12,2785.97
Rice,Tumakuru,2025,1,2180.11
Rice,Tumakuru,2025,2,2309.16
Rice,Tumakuru,2025,3,2420.01
Rice,Tumakuru,2025,4,2273.87
Rice,Tumakuru,2025,5,2560.82
Rice,Tumakuru,2025,6,2235.17
Rice,Tumakuru,2025,7,2484.96
Rice,Tumakuru,2025,8,2680.3
Rice,Tumakuru,2025,9,2782.1
Rice,Tumakuru,2025,10,2716.42
Rice,Tumakuru,2025,11,2287.81
Rice,Tumakuru,2025,12,2812.81
Rice,Chitradurga,2010,1,1567.04
Rice,Chitradurga,2010,2,1602.1
Rice,Chitradurga,2010,3,2111.55
Rice,Chitradurga,2010,4,1812.18
Rice,Chitradurga,2010,5,1544.86
Rice,Chitradurga,2010,6,1941.43
Rice,Chitradurga,2010,7,2122.07
Rice,Chitradurga,2010,8,2069.17
Rice,Chitradurga,2010,9,1553.55
Rice,Chitradurga,2010,10,1405.26
Rice,Chitradurga,2010,11,1721.38
Rice,Chitradurga,2010,12,1389.05
Rice,Chitradurga,2011,1,1880.52
Rice,Chitradurga,2011,2,2090.3
Rice,Chitradurga,2011,3,2017.98
Rice,Chitradurga,2011,4,1602.48
Rice,Chitradurga,2011,5,2218.22
Rice,Chitradurga,2011,6,2226.61
Rice,Chitradurga,2011,7,1629.68
Rice,Chitradurga,2011,8,1476.52
Rice,Chitradurga,2011,9,2118.84
Rice,Chitradurga,2011,10,1518.88
Rice,Chitradurga,2011,11,1972.88
Rice,Chitradurga,2011,12,2169.6
Rice,Chitradurga,2012,1,1597.72
Rice,Chitradurga,2012,2,2115.94
Rice,Chitradurga,2012,3,1714.27
Rice,Chitradurga,2012,4,2236.44
Rice,Chitradurga,2012,5,1921.56
Rice,Chitradurga,2012,6,1488.92
Rice,Chitradurga,2012,7,1489.47
Rice,Chitradurga,2012,8,1648.07
Rice,Chitradurga,2012,9,2181.84
Rice,Chitradurga,2012,10,1517.5
Rice,Chitradurga,2012,11,1689.77
Rice,Chitradurga,2012,12,2087.55
Rice,Chitradurga,2013,1,1555.99
Rice,Chitradurga,2013,2,1940.93
Rice,Chitradurga,2013,3,2026.49
Rice,Chitradurga,2013,4,2086.33
Rice,Chitradurga,2013,5,2143.57
Rice,Chitradurga,2013,6,2017.41
Rice,Chitradurga,2013,7,2019.86
Rice,Chitradurga,2013,8,2197.83
Rice,Chitradurga,2013,9,2058.4
Rice,Chitradurga,2013,10,2212.75
Rice,Chitradurga,2013,11,1912.07
Rice,Chitradurga,2013,12,1845.23
Rice,Chitradurga,2014,1,2233.59
Rice,Chitradurga,2014,2,1736.31
Rice,Chitradurga,2014,3,1875.06
Rice,Chitradurga,2014,4,1933.05
Rice,Chitradurga,2014,5,2038.83
Rice,Chitradurga,2014,6,1879.53
Rice,Chitradurga,2014,7,2275.77
Rice,Chitradurga,2014,8,2259.65
Rice,Chitradurga,2014,9,1779.95
Rice,Chitradurga,2014,10,1911.5
Rice,Chitradurga,2014,11,2334.6
Rice,Chitradurga,2014,12,2240.76
Rice,Chitradurga,2015,1,1824.97
Rice,Chitradurga,2015,2,1759.71
Rice,Chitradurga,2015,3,2077.18
Rice,Chitradurga,2015,4,2192.12
Rice,Chitradurga,2015,5,1846.07
Rice,Chitradurga,2015,6,2020.42
Rice,Chitradurga,2015,7,2177.61
Rice,Chitradurga,2015,8,1983.61
Rice,Chitradurga,2015,9,1868.85
Rice,Chitradurga,2015,10,2287.91
Rice,Chitradurga,2015,11,2358.5
Rice,Chitradurga,2015,12,2345.3
Rice,Chitradurga,2016,1,2162.4
Rice,Chitradurga,2016,2,1938.76
Rice,Chitradurga,2016,3,2386.09
Rice,Chitradurga,2016,4,1925.41
Rice,Chitradurga,2016,5,2435.05
Rice,Chitradurga,2016,6,2352.66
Rice,Chitradurga,2016,7,1858.73
Rice,Chitradurga,2016,8,2335.61
Rice,Chitradurga,2016,9,1657.58
Rice,Chitradurga,2016,10,2251.17
Rice,Chitradurga,2016,11,1913.84
Rice,Chitradurga,2016,12,2449.09
Rice,Chitradurga,2017,1,1851.48
Rice,Chitradurga,2017,2,1900.72
Rice,Chitradurga,2017,3,1959.57
Rice,Chitradurga,2017,4,2225.6
Rice,Chitradurga,2017,5,2539.63
Rice,Chitradurga,2017,6,2227.43
Rice,Chitradurga,2017,7,2474.99
Rice,Chitradurga,2017,8,2431.08
Rice,Chitradurga,2017,9,2343.33
Rice,Chitradurga,2017,10,2542.56
Rice,Chitradurga,2017,11,2415.64
Rice,Chitradurga,2017,12,2487.43
Rice,Chitradurga,2018,1,2461.54
Rice,Chitradurga,2018,2,2039.1
Rice,Chitradurga,2018,3,2424.66
Rice,Chitradurga,2018,4,2493.87
Rice,Chitradurga,2018,5,2078.89
Rice,Chitradurga,2018,6,2377.91
Rice,Chitradurga,2018,7,2023.16
Rice,Chitradurga,2018,8,2584.17
Rice,Chitradurga,2018,9,2134.54
Rice,Chitradurga,2018,10,1995.28
Rice,Chitradurga,2018,11,1799.64
Rice,Chitradurga,2018,12,1761.33
Rice,Chitradurga,2019,1,2126.93
Rice,Chitradurga,2019,2,2658.52
Rice,Chitradurga,2019,3,2292.52
Rice,Chitradurga,2019,4,2332.62
Rice,Chitradurga,2019,5,1986.57
Rice,Chitradurga,2019,6,2610.47
Rice,Chitradurga,2019,7,1974.35
Rice,Chitradurga,2019,8,2192.97
Rice,Chitradurga,2019,9,2491.0
Rice,Chitradurga,2019,10,1804.37
Rice,Chitradurga,2019,11,1999.87
Rice,Chitradurga,2019,12,2416.73
Rice,Chitradurga,2020,1,2536.22
Rice,Chitradurga,2020,2,2217.55
Rice,Chitradurga,2020,3,2577.31
Rice,Chitradurga,2020,4,2204.79
Rice,Chitradurga,2020,5,2038.89
Rice,Chitradurga,2020,6,2629.99
Rice,Chitradurga,2020,7,2494.17
Rice,Chitradurga,2020,8,1966.76
Rice,Chitradurga,2020,9,2304.61
Rice,Chitradurga,2020,10,1918.46
Rice,Chitradurga,2020,11,2320.25
Rice,Chitradurga,2020,12,2704.19
Rice,Chitradurga,2021,1,2700.59
Rice,Chitradurga,2021,2,2536.72
Rice,Chitradurga,2021,3,2181.17
Rice,Chitradurga,2021,4,2667.99
Rice,Chitradurga,2021,5,2344.05
Rice,Chitradurga,2021,6,2360.48
Rice,Chitradurga,2021,7,2502.89
Rice,Chitradurga,2021,8,1947.08
Rice,Chitradurga,2021,9,2130.12
Rice,Chitradurga,2021,10,2450.08
Rice,Chitradurga,2021,11,2496.6
Rice,Chitradurga,2021,12,2325.2
Rice,Chitradurga,2022,1,2756.17
Rice,Chitradurga,2022,2,2210.61
Rice,Chitradurga,2022,3,2110.64
Rice,Chitradurga,2022,4,2625.99
Rice,Chitradurga,2022,5,2255.88
Rice,Chitradurga,2022,6,2189.93
Rice,Chitradurga,2022,7,2324.46
Rice,Chitradurga,2022,8,2392.33
Rice,Chitradurga,2022,9,2141.07
Rice,Chitradurga,2022,10,2488.3
Rice,Chitradurga,2022,11,2582.92
Rice,Chitradurga,2022,12,2203.47
Rice,Chitradurga,2023,1,2314.73
Rice,Chitradurga,2023,2,2540.54
Rice,Chitradurga,2023,3,2426.13
Rice,Chitradurga,2023,4,2352.06
Rice,Chitradurga,2023,5,2113.58
Rice,Chitradurga,2023,6,2479.12
Rice,Chitradurga,2023,7,2805.44
Rice,Chitradurga,2023,8,2054.04
Rice,Chitradurga,2023,9,2707.68
Rice,Chitradurga,2023,10,2609.71
Rice,Chitradurga,2023,11,2805.83
Rice,Chitradurga,2023,12,2127.18
